77,298806.7838,24,30,54,115.5,108,TRUE, 3/4,-3.75,-88,1766
77,303948.9862,24,32,48,115.5,104,TRUE, 3/4,-5.75,-24,674
77,154674.6297,24,32,56,115.5,112,TRUE, 3/4,-1.75,-108,1582
77,112536.8643,24,40,64,115.5,128,FALSE, 3/4,6.25,-148,-314
78,3.5812357184379903197*10^6,12,36,48,117,96,TRUE, 3/4,-10.5,-65.5,319.5
78,1.5790094610047115476*10^7,14,28,42,117,84,TRUE, 3/4,-16.5,112.5,181.5
78,3.0755809365858453120*10^6,16,32,48,117,96,TRUE, 3/4,-10.5,-25.5,1039.5
78,110785.0252,16,48,64,117,128,FALSE, 3/4,5.5,-249.5,-4960.5
78,7.6680049714471745660*10^6,18,24,42,117,84,TRUE, 3/4,-16.5,132.5,301.5
78,1.9448521444463710936*10^6,18,30,48,117,96,TRUE, 3/4,-10.5,-11.5,1291.5
78,1.1229881846448218130*10^6,18,36,54,117,108,TRUE, 3/4,-4.5,-119.5,769.5
78,187134.5196,20,22,42,117,84,TRUE, 3/4,-16.5,136.5,325.5
78,274418.2749,20,24,44,117,88,TRUE, 3/4,-14.5,86.5,859.5
78,842569.0588,20,28,48,117,96,TRUE, 3/4,-10.5,-1.5,1471.5
78,665005.2537,20,30,50,117,100,TRUE, 3/4,-8.5,-39.5,1549.5
78,361123.6928,20,40,60,117,120,FALSE, 3/4,1.5,-169.5,-340.5
78,131643.4288,22,26,48,117,96,TRUE, 3/4,-10.5,4.5,1579.5
78,326397.9933,24,30,54,117,108,TRUE, 3/4,-4.5,-83.5,1849.5
78,371937.7318,24,32,48,117,104,TRUE, 3/4,-6.5,-17.5,691.5
78,181764.0485,24,32,56,117,112,TRUE, 3/4,-2.5,-105.5,1687.5
78,157203.6923,24,40,64,117,128,FALSE, 3/4,5.5,-153.5,-160.5
79,4.2234465105242231418*10^6,12,36,48,118.5,96,TRUE, 3/4,-11.25,-54.25,373.75
